track_number,explicit,artist_popularity,artist_followers,artist_genres,album_id,album_release_date,album_total_tracks,album_type,track_duration_min,release_year,release_month,is_hit,duration_level,track_duration_sq,is_short_song,song_age,is_recent_song,release_season,artist_followers_log,artist_is_popular,artist_power_score,is_single_album,is_lead_track,track_position_ratio,genre_count,genre_pop,genre_rap,genre_rock,genre_hip_hop,genre_dance,genre_latin,artist_pop_x_followers,duration_x_artist_pop,explicit_x_artist_pop
1,False,50,12548,,75KqbTS2Nkp8aiJGbs2nrh,2024-05-30,1,single,1.93,2024,5,0,Short,3.7249,1,2,1,Spring,9.437396260110308,0,471.8698130055154,1,1,1.0,1,0,0,0,0,0,0,471.8698130055154,96.5,0
2,False,78,41268567,,3N77PhjnoSTgx4gFoaT1bj,2024-05-28,3,single,3.17,2024,5,0,Medium,10.0489,0,2,1,Spring,17.53561170279868,1,1367.777712818297,0,0,0.6666666666666666,1,0,0,0,0,0,0,1367.777712818297,247.26,0
1,False,84,7325625,"country, red dirt",7LRZfujsTLyy814AnMSdtT,2024-05-24,1,single,3.24,2024,5,1,Medium,10.497600000000002,0,2,1,Spring,15.806889169966697,1,1327.7786902772025,1,1,1.0,2,0,0,0,0,0,0,1327.7786902772025,272.16,0
1,False,55,8731,"electroclash, witch house",6yaVDGQHaUPUgjjRyX3srT,2024-05-24,1,single,3.77,2024,5,0,Medium,14.2129,0,2,1,Spring,9.074749717669835,0,499.11123447184093,1,1,1.0,2,0,0,0,0,0,0,499.11123447184093,207.35,0
1,False,53,19064,dark r&b,2egTYiBYVGRRHOyaXwrYJ5,2024-05-24,2,single,3.4,2024,5,0,Medium,11.559999999999999,0,2,1,Spring,9.855609472291665,0,522.3473020314582,1,1,0.5,1,0,0,0,0,0,0,522.3473020314582,180.2,0
2,False,53,19043,dark r&b,2egTYiBYVGRRHOyaXwrYJ5,2024-05-24,2,single,3.02,2024,5,0,Medium,9.1204,0,2,1,Spring,9.85450737031441,0,522.2888906266637,1,0,1.0,1,0,0,0,0,0,0,522.2888906266637,160.06,0
1,False,40,2159,,5L0MfAnJSwj89bvD3HjzZG,2024-05-24,1,single,3.44,2024,5,0,Medium,11.833599999999999,0,2,1,Spring,7.67786350067821,0,307.11454002712844,1,1,1.0,1,0,0,0,0,0,0,307.11454002712844,137.6,0
1,False,30,6940,emo rap,2pnUZH0gP9oFmZC7JUSqRN,2024-05-24,1,single,2.13,2024,5,0,Short,4.536899999999999,1,2,1,Spring,8.845201135339584,0,265.35603406018754,1,1,1.0,1,0,1,0,0,0,0,265.35603406018754,63.9,0
1,False,41,11036,nightcore,1t1sS7rR7LAvtVuWeVvDZe,2024-05-24,1,single,1.97,2024,5,0,Short,3.8809,1,2,1,Spring,9.309008543772885,0,381.6693502946883,1,1,1.0,1,0,0,0,0,0,0,381.6693502946883,80.77,0
3,True,69,174981,afro house,5WvdQ0rXunG7ZDLneivLio,2024-05-24,8,single,2.45,2024,5,0,Short,6.002500000000001,1,2,1,Spring,12.072438390472636,0,832.9982489426119,0,0,0.375,1,0,0,0,0,0,0,832.9982489426119,169.05,69
1,True,79,9676425,"uk drill, drill, uk grime",4AzPr5SUpNF553eC1d3aRy,2024-05-23,1,single,2.34,2024,5,0,Short,5.475599999999999,1,2,1,Spring,16.08520317620013,1,1270.7310509198105,1,1,1.0,3,0,0,0,0,0,0,1270.7310509198105,184.85999999999999,79
1,False,71,1133411,country,3gkwDd6hohNwtgET2IpJLZ,2024-05-22,1,single,3.62,2024,5,0,Medium,13.1044,0,2,1,Spring,13.9407431102741,1,989.7927608294611,1,1,1.0,1,0,0,0,0,0,0,989.7927608294611,257.02,0
1,False,49,54011,,3fhJVtBLypHzYymi46TSGQ,2024-05-21,1,single,2.62,2024,5,0,Medium,6.864400000000001,0,2,1,Spring,10.896961523080932,0,533.9511146309657,1,1,1.0,1,0,0,0,0,0,0,533.9511146309657,128.38,0
1,False,90,118692183,"alternative pop, electropop, dark pop",7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,10,album,3.66,2024,5,0,Medium,13.395600000000002,0,2,1,Spring,18.592044010739627,1,1673.2839609665664,0,1,0.1,3,1,0,0,0,0,0,1673.2839609665664,329.40000000000003,0
8,False,90,118692183,"alternative pop, electropop, dark pop",7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,10,album,3.1,2024,5,0,Medium,9.610000000000001,0,2,1,Spring,18.592044010739627,1,1673.2839609665664,0,0,0.8,3,1,0,0,0,0,0,1673.2839609665664,279.0,0
6,False,90,118692183,"alternative pop, electropop, dark pop",7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,10,album,4.89,2024,5,1,Long,23.912099999999995,0,2,1,Spring,18.592044010739627,1,1673.2839609665664,0,0,0.6,3,1,0,0,0,0,0,1673.2839609665664,440.09999999999997,0
4,False,90,118692183,"alternative pop, electropop, dark pop",7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,10,album,3.5,2024,5,1,Medium,12.25,0,2,1,Spring,18.592044010739627,1,1673.2839609665664,0,0,0.4,3,1,0,0,0,0,0,1673.2839609665664,315.0,0
9,False,90,118728633,"alternative pop, electropop, dark pop",7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,10,album,4.97,2024,5,0,Long,24.700899999999997,0,2,1,Spring,18.592351060480194,1,1673.3115954432174,0,0,0.9,3,1,0,0,0,0,0,1673.3115954432174,447.29999999999995,0
10,False,90,118760311,"alternative pop, electropop, dark pop",7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,10,album,5.71,2024,5,0,Long,32.6041,0,2,1,Spring,18.59261783500357,1,1673.3356051503213,0,0,1.0,3,1,0,0,0,0,0,1673.3356051503213,513.9,0
3,False,90,118728633,"alternative pop, electropop, dark pop",7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,10,album,5.05,2024,5,1,Long,25.502499999999998,0,2,1,Spring,18.592351060480194,1,1673.3115954432174,0,0,0.3,3,1,0,0,0,0,0,1673.3115954432174,454.5,0
5,False,90,118692183,"alternative pop, electropop, dark pop",7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,10,album,4.35,2024,5,1,Long,18.922499999999996,0,2,1,Spring,18.592044010739627,1,1673.2839609665664,0,0,0.5,3,1,0,0,0,0,0,1673.2839609665664,391.49999999999994,0
7,False,90,118692183,"alternative pop, electropop, dark pop",7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,10,album,5.56,2024,5,0,Long,30.913599999999995,0,2,1,Spring,18.592044010739627,1,1673.2839609665664,0,0,0.7,3,1,0,0,0,0,0,1673.2839609665664,500.4,0
1,False,27,893,"latin house, hypertechno",0CcukrMFxh8zidJQHXF4uQ,2024-05-17,1,single,2.41,2024,5,0,Short,5.8081000000000005,1,2,1,Spring,6.795705775173514,0,183.48405592968487,1,1,1.0,2,0,0,0,0,0,1,183.48405592968487,65.07000000000001,0
1,False,42,4171,hypertechno,1IThIyFqXkJY5jnPszZyW4,2024-05-17,1,single,1.81,2024,5,0,Short,3.2761,1,2,1,Spring,8.336150816120663,0,350.11833427706785,1,1,1.0,1,0,0,0,0,0,0,350.11833427706785,76.02,0
2,False,90,118692183,"alternative pop, electropop, dark pop",7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,10,album,2.99,2024,5,1,Medium,8.940100000000001,0,2,1,Spring,18.592044010739627,1,1673.2839609665664,0,0,0.2,3,1,0,0,0,0,0,1673.2839609665664,269.1,0
1,False,17,69,,66WWuQGAgt1ha2POkqe9j8,2024-05-16,1,single,2.47,2024,5,0,Short,6.100900000000001,1,2,1,Spring,4.248495242049359,0,72.22441911483911,1,1,1.0,1,0,0,0,0,0,0,72.22441911483911,41.99,0
2,False,24,818,,47jQoVV0N1O31qJ2WLdaBi,2024-05-16,3,single,2.22,2024,5,0,Short,4.928400000000001,1,2,1,Spring,6.70808408385307,0,160.99401801247367,0,0,0.6666666666666666,1,0,0,0,0,0,0,160.99401801247367,53.28,0
1,False,80,21360805,,6zbTpuaPUXU6jRn6RJ0W6K,2024-05-10,6,single,3.56,2024,5,0,Medium,12.6736,0,2,1,Spring,16.877068305426754,1,1350.1654644341402,0,1,0.16666666666666666,1,0,0,0,0,0,0,1350.1654644341402,284.8,0
2,True,85,10353625,melodic rap,7g0PJ7VbsOkYTECUFkyNPN,2024-05-10,20,album,2.4,2024,5,0,Short,5.76,1,2,1,Spring,16.152847354485818,1,1372.9920251312944,0,0,0.1,1,0,1,0,0,0,0,1372.9920251312944,204.0,85
1,False,74,1317349,,3VNxRarx9HUI5w7DHv0TBj,2024-05-10,1,single,2.87,2024,5,1,Medium,8.2369,0,2,1,Spring,14.091132700923614,1,1042.7438198683474,1,1,1.0,1,0,0,0,0,0,0,1042.7438198683474,212.38,0
4,True,85,10348240,melodic rap,7g0PJ7VbsOkYTECUFkyNPN,2024-05-10,20,album,2.47,2024,5,0,Short,6.100900000000001,1,2,1,Spring,16.152327111541407,1,1372.9478044810196,0,0,0.2,1,0,1,0,0,0,0,1372.9478044810196,209.95000000000002,85
1,False,32,1844,"melodic bass, nightcore, bass music",5nYK3YEFii6Q1Wp147x6gw,2024-05-10,1,single,2.42,2024,5,0,Short,5.8564,1,2,1,Spring,7.520234556474628,0,240.64750580718808,1,1,1.0,3,0,0,0,0,0,0,240.64750580718808,77.44,0
1,False,34,2657,,37EG9pRUf4fK6PKP8P8WG1,2024-05-10,1,single,3.53,2024,5,0,Medium,12.460899999999999,0,2,1,Spring,7.885329239273191,0,268.1011941352885,1,1,1.0,1,0,0,0,0,0,0,268.1011941352885,120.02,0
1,True,85,47716988,"pop, hip hop, country",1woYXxyyxTQJ0E0AhZE6mj,2024-05-10,1,single,2.97,2024,5,0,Medium,8.820900000000002,0,2,1,Spring,17.68079805596941,1,1502.8678347574,1,1,1.0,3,1,0,0,1,0,0,1502.8678347574,252.45000000000002,85
1,False,42,4083,hypertechno,3LWtx7GYLe4nXmHq2Xp0K9,2024-05-10,1,single,2.38,2024,5,0,Short,5.6644,1,2,1,Spring,8.314832179284556,0,349.22295152995133,1,1,1.0,1,0,0,0,0,0,0,349.22295152995133,99.96,0
3,False,37,10928,,2oRhtqbKX3cFRqYsuAGSj5,2024-05-06,5,single,1.26,2024,5,0,Short,1.5876000000000001,1,2,1,Spring,9.299175085676673,0,344.0694781700369,0,0,0.6,1,0,0,0,0,0,0,344.0694781700369,46.62,0
1,False,37,10928,,2oRhtqbKX3cFRqYsuAGSj5,2024-05-06,5,single,1.15,2024,5,0,Short,1.3224999999999998,1,2,1,Spring,9.299175085676673,0,344.0694781700369,0,1,0.2,1,0,0,0,0,0,0,344.0694781700369,42.55,0
4,False,37,10925,,2oRhtqbKX3cFRqYsuAGSj5,2024-05-06,5,single,1.17,2024,5,0,Short,1.3688999999999998,1,2,1,Spring,9.298900548955663,0,344.0593203113595,0,0,0.8,1,0,0,0,0,0,0,344.0593203113595,43.29,0
2,False,37,10925,,2oRhtqbKX3cFRqYsuAGSj5,2024-05-06,5,single,1.17,2024,5,0,Short,1.3688999999999998,1,2,1,Spring,9.298900548955663,0,344.0593203113595,0,0,0.4,1,0,0,0,0,0,0,344.0593203113595,43.29,0
1,True,89,44592005,"hip hop, west coast hip hop",5JjnoGJyOxfSZUZtk2rRwZ,2024-05-04,1,single,4.56,2024,5,1,Long,20.793599999999998,0,2,1,Spring,17.61306516325714,1,1567.5627995298855,1,1,1.0,2,0,0,0,1,0,0,1567.5627995298855,405.84,89
1,False,76,843345,"alternative r&b, indie soul",6YHaDmwYvX8vREotCZTV6g,2024-05-03,2,single,3.55,2024,5,1,Medium,12.6025,0,2,1,Spring,13.645132591685643,1,1037.030076968109,1,1,0.5,2,0,0,0,0,0,0,1037.030076968109,269.8,0
1,False,38,958,,154WjYdf0GgUUgCBY2nC00,2024-05-03,3,single,2.87,2024,5,0,Medium,8.2369,0,2,1,Spring,6.8658910748834385,0,260.90386084557065,0,1,0.3333333333333333,1,0,0,0,0,0,0,260.90386084557065,109.06,0
1,False,87,27139342,edm,2Y4Tm0KdcUWNnPpphhhGZ4,2024-05-03,3,single,3.05,2024,5,0,Medium,9.302499999999998,0,2,1,Spring,17.116495004266636,1,1489.1350653711972,0,1,0.3333333333333333,1,0,0,0,0,0,0,1489.1350653711972,265.34999999999997,0
7,False,85,46891061,pop,1Mo92916G2mmG7ajpmSVrc,2024-05-03,11,album,3.13,2024,5,0,Medium,9.796899999999999,0,2,1,Spring,17.66333763956169,1,1501.3836993627435,0,0,0.6363636363636364,1,1,0,0,0,0,0,1501.3836993627435,266.05,0
3,False,85,46891061,pop,1Mo92916G2mmG7ajpmSVrc,2024-05-03,11,album,3.49,2024,5,0,Medium,12.180100000000001,0,2,1,Spring,17.66333763956169,1,1501.3836993627435,0,0,0.2727272727272727,1,1,0,0,0,0,0,1501.3836993627435,296.65000000000003,0
1,True,59,72278,dark r&b,3E56hI5YVSnQOnp7AoMFll,2024-05-02,2,single,2.59,2024,5,0,Medium,6.708099999999999,0,2,1,Spring,11.188288909524681,0,660.1090456619562,1,1,0.5,1,0,0,0,0,0,0,660.1090456619562,152.81,59
1,False,32,3246,dark r&b,6WX31rvtQ3kM38ha0pZIlT,2024-05-02,3,single,2.46,2024,5,0,Short,6.0516,1,2,1,Spring,8.085486772102845,0,258.73557670729105,0,1,0.3333333333333333,1,0,0,0,0,0,0,258.73557670729105,78.72,0
1,False,50,85529,,11ZzN3XPH3M2DuLLAthWxR,2024-05-01,1,single,3.87,2024,5,0,Medium,14.9769,0,2,1,Spring,11.356622470574827,0,567.8311235287414,1,1,1.0,1,0,0,0,0,0,0,567.8311235287414,193.5,0
1,False,24,246,rally house,0yUJ4LORkt67Qy8hE2353T,2024-04-29,1,single,1.95,2024,4,0,Short,3.8024999999999998,1,2,1,Spring,5.5093883366279774,0,132.22532007907145,1,1,1.0,1,0,0,0,0,0,0,132.22532007907145,46.8,0
1,True,59,72278,dark r&b,6S9HiJqDtGGIyurZ2aUtdt,2024-04-26,1,single,2.31,2024,4,0,Short,5.3361,1,2,1,Spring,11.188288909524681,0,660.1090456619562,1,1,1.0,1,0,0,0,0,0,0,660.1090456619562,136.29,59
1,False,62,159294,italo dance,1TLhRklP5YWQElK8CvFkQE,2024-04-26,1,single,2.91,2024,4,0,Medium,8.468100000000002,0,2,1,Spring,11.978513108086025,0,742.6678127013336,1,1,1.0,1,0,0,0,0,1,0,742.6678127013336,180.42000000000002,0
1,False,21,730,"slap house, nightcore",1MJaUlp8QrVHFCv4AX6hg0,2024-04-26,1,single,2.95,2024,4,0,Medium,8.7025,0,2,1,Spring,6.594413459749778,0,138.48268265474533,1,1,1.0,2,0,0,0,0,0,0,138.48268265474533,61.95,0
1,False,68,937775,,2Z1gnUf3nbn6DtwZSUIH54,2024-04-26,2,single,2.58,2024,4,1,Medium,6.6564000000000005,0,2,1,Spring,13.751266393499526,0,935.0861147579677,1,1,0.5,1,0,0,0,0,0,0,935.0861147579677,175.44,0
1,False,66,1400890,"french house, new rave",6ooBxhsOVedpX4zPTCyL86,2024-04-26,13,album,4.44,2024,4,0,Long,19.713600000000003,0,2,1,Spring,14.152619020722138,0,934.0728553676611,0,1,0.07692307692307693,2,0,0,0,0,0,0,934.0728553676611,293.04,0
1,False,73,3204129,,1d3yldnlofPfWQHVAybQrZ,2024-04-26,1,single,4.35,2024,4,0,Long,18.922499999999996,0,2,1,Spring,14.97995116062942,1,1093.5364347259476,1,1,1.0,1,0,0,0,0,0,0,1093.5364347259476,317.54999999999995,0
1,False,45,16330,jersey club,1jdlRluwOgkV2pT9n32V04,2024-04-25,1,single,2.89,2024,4,0,Medium,8.3521,0,2,1,Spring,9.700820421076743,0,436.53691894845343,1,1,1.0,1,0,0,0,0,0,0,436.53691894845343,130.05,0
1,False,64,317426,dark r&b,3RfIyFTT3h03PqTtFbiZR8,2024-04-24,2,single,2.77,2024,4,0,Medium,7.6729,0,2,1,Spring,12.668003149619096,0,810.7522015756222,1,1,0.5,1,0,0,0,0,0,0,810.7522015756222,177.28,0
3,False,74,483247,"phonk, brazilian phonk",0I7096R74VFP2xnMmp33sY,2024-04-23,5,single,1.93,2024,4,1,Short,3.7249,1,2,1,Spring,13.08828525841742,1,968.5331091228891,0,0,0.6,2,0,0,0,0,0,0,968.5331091228891,142.82,0
28,False,100,145489371,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,4.73,2024,4,0,Long,22.372900000000005,0,2,1,Spring,18.79561359723439,1,1879.561359723439,0,0,0.9032258064516129,4,1,0,0,0,0,0,1879.561359723439,473.00000000000006,0
1,True,95,103067383,rap,06me0leRR3AuF4IFiEytml,2024-04-19,1,single,3.87,2024,4,0,Medium,14.9769,0,2,1,Spring,18.45089354588172,1,1752.8348868587634,1,1,1.0,1,0,1,0,0,0,0,1752.8348868587634,367.65000000000003,95
30,False,100,145489371,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,4.01,2024,4,0,Long,16.080099999999998,0,2,1,Spring,18.79561359723439,1,1879.561359723439,0,0,0.967741935483871,4,1,0,0,0,0,0,1879.561359723439,401.0,0
22,False,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.81,2024,4,0,Medium,14.5161,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.7096774193548387,4,1,0,0,0,0,0,1879.4973827007852,381.0,0
5,False,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,4.38,2024,4,0,Long,19.1844,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.16129032258064516,4,1,0,0,0,0,0,1879.4973827007852,438.0,0
6,True,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,5.67,2024,4,0,Long,32.1489,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.1935483870967742,4,1,0,0,0,0,0,1879.4973827007852,567.0,100
27,True,100,145443567,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,4.0,2024,4,0,Medium,16.0,0,2,1,Spring,18.795298720545773,1,1879.5298720545773,0,0,0.8709677419354839,4,1,0,0,0,0,0,1879.5298720545773,400.0,100
20,False,100,145489371,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.55,2024,4,0,Medium,12.6025,0,2,1,Spring,18.79561359723439,1,1879.561359723439,0,0,0.6451612903225806,4,1,0,0,0,0,0,1879.561359723439,355.0,0
9,False,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,4.23,2024,4,0,Long,17.892900000000004,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.2903225806451613,4,1,0,0,0,0,0,1879.4973827007852,423.00000000000006,0
3,True,41,6677,,7lWSyj2UqLMzu7lOVvDtIT,2024-04-19,7,album,3.74,2024,4,0,Medium,13.987600000000002,0,2,1,Spring,8.8065738205036,0,361.06952664064755,0,0,0.42857142857142855,1,0,0,0,0,0,0,361.06952664064755,153.34,41
21,False,100,145443567,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.97,2024,4,0,Medium,15.760900000000001,0,2,1,Spring,18.795298720545773,1,1879.5298720545773,0,0,0.6774193548387096,4,1,0,0,0,0,0,1879.5298720545773,397.0,0
1,False,41,8658,,4dh075Oy8FelWcMJjqpE3U,2024-04-19,1,single,2.61,2024,4,0,Medium,6.812099999999999,0,2,1,Spring,9.066354521447801,0,371.72053537935983,1,1,1.0,1,0,0,0,0,0,0,371.72053537935983,107.00999999999999,0
13,True,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.63,2024,4,0,Medium,13.1769,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.41935483870967744,4,1,0,0,0,0,0,1879.4973827007852,363.0,100
11,False,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,2.6,2024,4,0,Medium,6.760000000000001,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.3548387096774194,4,1,0,0,0,0,0,1879.4973827007852,260.0,0
23,False,100,145489371,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,4.06,2024,4,0,Long,16.483599999999996,0,2,1,Spring,18.79561359723439,1,1879.561359723439,0,0,0.7419354838709677,4,1,0,0,0,0,0,1879.561359723439,405.99999999999994,0
25,False,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,2.19,2024,4,0,Short,4.7961,1,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.8064516129032258,4,1,0,0,0,0,0,1879.4973827007852,219.0,0
18,False,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.7,2024,4,0,Medium,13.690000000000001,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.5806451612903226,4,1,0,0,0,0,0,1879.4973827007852,370.0,0
24,True,100,145489371,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,4.39,2024,4,0,Long,19.2721,0,2,1,Spring,18.79561359723439,1,1879.561359723439,0,0,0.7741935483870968,4,1,0,0,0,0,0,1879.561359723439,438.99999999999994,100
19,False,100,145489371,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.06,2024,4,0,Medium,9.3636,0,2,1,Spring,18.79561359723439,1,1879.561359723439,0,0,0.6129032258064516,4,1,0,0,0,0,0,1879.561359723439,306.0,0
15,False,100,145443567,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.28,2024,4,0,Medium,10.758399999999998,0,2,1,Spring,18.795298720545773,1,1879.5298720545773,0,0,0.4838709677419355,4,1,0,0,0,0,0,1879.5298720545773,328.0,0
17,True,100,145443567,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.98,2024,4,0,Medium,15.8404,0,2,1,Spring,18.795298720545773,1,1879.5298720545773,0,0,0.5483870967741935,4,1,0,0,0,0,0,1879.5298720545773,398.0,100
29,True,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.97,2024,4,0,Medium,15.760900000000001,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.9354838709677419,4,1,0,0,0,0,0,1879.4973827007852,397.0,100
31,False,100,145489371,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.74,2024,4,0,Medium,13.987600000000002,0,2,1,Spring,18.79561359723439,1,1879.561359723439,0,0,1.0,4,1,0,0,0,0,0,1879.561359723439,374.0,0
26,False,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,4.16,2024,4,0,Long,17.305600000000002,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.8387096774193549,4,1,0,0,0,0,0,1879.4973827007852,416.0,0
14,True,100,145443567,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,4.09,2024,4,0,Long,16.728099999999998,0,2,1,Spring,18.795298720545773,1,1879.5298720545773,0,0,0.45161290322580644,4,1,0,0,0,0,0,1879.5298720545773,409.0,100
2,True,100,145443567,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,4.88,2024,4,0,Long,23.8144,0,2,1,Spring,18.795298720545773,1,1879.5298720545773,0,0,0.06451612903225806,4,1,0,0,0,0,0,1879.5298720545773,488.0,100
12,True,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,4.61,2024,4,0,Long,21.252100000000002,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.3870967741935484,4,1,0,0,0,0,0,1879.4973827007852,461.00000000000006,100
1,False,51,43226,,4tYT4QOkTP4htJeErsCtVQ,2024-04-19,1,single,3.23,2024,4,0,Medium,10.4329,0,2,1,Spring,10.674220579001044,0,544.3852495290532,1,1,1.0,1,0,0,0,0,0,0,544.3852495290532,164.73,0
3,False,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.39,2024,4,0,Medium,11.4921,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.0967741935483871,4,1,0,0,0,0,0,1879.4973827007852,339.0,0
10,False,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,5.56,2024,4,0,Long,30.913599999999995,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.3225806451612903,4,1,0,0,0,0,0,1879.4973827007852,556.0,0
16,False,100,145489371,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.61,2024,4,0,Medium,13.0321,0,2,1,Spring,18.79561359723439,1,1879.561359723439,0,0,0.5161290322580645,4,1,0,0,0,0,0,1879.561359723439,361.0,0
4,True,100,145489371,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,4.35,2024,4,0,Long,18.922499999999996,0,2,1,Spring,18.79561359723439,1,1879.561359723439,0,0,0.12903225806451613,4,1,0,0,0,0,0,1879.561359723439,434.99999999999994,100
8,True,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.59,2024,4,0,Medium,12.8881,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.25806451612903225,4,1,0,0,0,0,0,1879.4973827007852,359.0,100
1,False,100,145489371,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.81,2024,4,0,Medium,14.5161,0,2,1,Spring,18.79561359723439,1,1879.561359723439,0,1,0.03225806451612903,4,1,0,0,0,0,0,1879.561359723439,381.0,0
7,False,100,145396321,"country, pop, indie, folk",5H7ixXZfsNMGbIE5OBSpcb,2024-04-19,31,album,3.51,2024,4,0,Medium,12.320099999999998,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.22580645161290322,4,1,0,0,0,0,0,1879.4973827007852,351.0,0
16,False,100,145489371,"country, pop, indie, folk",1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,16,album,3.61,2024,4,0,Medium,13.0321,0,2,1,Spring,18.79561359723439,1,1879.561359723439,0,0,1.0,4,1,0,0,0,0,0,1879.561359723439,361.0,0
4,True,100,145396321,"country, pop, indie, folk",1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,16,album,4.35,2024,4,0,Long,18.922499999999996,0,2,1,Spring,18.79497382700785,1,1879.4973827007852,0,0,0.25,4,1,0,0,0,0,0,1879.4973827007852,434.99999999999994,100
1,False,100,145443567,"country, pop, indie, folk",1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,16,album,3.81,2024,4,1,Medium,14.5161,0,2,1,Spring,18.795298720545773,1,1879.5298720545773,0,1,0.0625,4,1,0,0,0,0,0,1879.5298720545773,381.0,0
9,False,100,145489371,"country, pop, indie, folk",1Mo4aZ8pdj6L1jx8zSwJnt,2024-04-18,16,album,4.23,2024,4,0,Long,17.892900000000004,0,2,1,Spring,18.79561359723439,1,1879.561359723439,0,0,0.5625,4,1,0,0,0,0,0,1879.561359723439,423.00000000000006,0
