track_number,track_popularity,explicit,artist_popularity,artist_followers,artist_genres,album_id,album_release_date,album_total_tracks,album_type,track_duration_min,release_year,release_month
15,56,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,5.41,2016,12
6,76,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,4.27,2016,12
4,0,False,68,1485869,,58Zq3iYZFzaW4sm5Z8iwyt,2016-12-09,6,single,3.15,2016,12
14,55,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.65,2016,12
5,52,True,86,47722935,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,4.48,2016,12
12,2,True,85,47716988,"pop, hip hop, country",7J0uECwRkAFLiZljgYFq1w,2016-12-09,14,album,3.67,2016,12
12,79,True,86,47722935,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.67,2016,12
3,67,True,82,27073781,rap,3CCnGldVQ90c26aFATC1PW,2016-12-09,10,album,4.41,2016,12
3,65,True,86,47720209,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.9,2016,12
10,56,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.28,2016,12
18,71,True,86,47720209,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,4.28,2016,12
2,59,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.46,2016,12
1,55,True,86,47720209,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.89,2016,12
8,59,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.23,2016,12
1,55,False,61,648181,,3o33GGQ8CEqEl1PV0pUduC,2016-12-09,7,album,3.51,2016,12
17,55,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.74,2016,12
1,0,False,65,2833139,,3R2TVCA5PMMnEcVlIOCMEG,2016-12-09,10,album,3.8,2016,12
4,63,True,86,47722935,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,2.99,2016,12
1,49,False,65,718418,soundtrack,43pttVYo7IjBvive3uebVF,2016-12-05,34,album,1.69,2016,12
1,1,False,78,14559779,,4Carzsnpd6yvuHZ49I0oz8,2016-12-02,11,album,6.32,2016,12
1,66,True,58,1119800,,15qLmAABocTCRBSbWWqL7K,2016-12-02,1,single,4.21,2016,12
6,4,True,78,14557537,,4Carzsnpd6yvuHZ49I0oz8,2016-12-02,11,album,5.44,2016,12
1,66,False,82,30541347,,1diZXhFKWvBHJg6YMEZ74b,2016-12-02,1,single,5.32,2016,12
6,46,False,57,1206124,baroque pop,6q1ZuWCnYTQb7KhXHZo947,2016-12-02,18,album,3.01,2016,12
9,34,False,17,841,,67xJf1a9vURzuid1dYQw0C,2016-12-02,11,album,2.05,2016,12
12,63,False,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,3.66,2016,11
16,61,True,93,112957721,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,5.35,2016,11
13,61,True,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,3.29,2016,11
11,58,False,94,112995439,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,3.72,2016,11
15,58,False,93,112957721,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,3.31,2016,11
14,61,False,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,3.69,2016,11
7,60,False,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,3.43,2016,11
2,77,True,94,112995439,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,4.15,2016,11
4,81,True,94,113039308,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,3.64,2016,11
5,62,True,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,3.88,2016,11
6,64,False,94,112995439,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,4.42,2016,11
9,69,True,93,112957721,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,3.85,2016,11
10,66,True,94,112995439,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,3.95,2016,11
1,3,True,93,112957721,"r&b pop, alternative r&b, hip hop, synthpop",09fggMHib4YkOtwQNXEBII,2016-11-25,18,album,3.84,2016,11
8,74,False,93,112957721,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,1.86,2016,11
17,79,False,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,4.33,2016,11
3,63,False,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,3.67,2016,11
18,77,False,93,112957721,"r&b pop, alternative r&b, hip hop, synthpop",2ODvWsOgouMbaA5xf0RkJe,2016-11-25,18,album,4.48,2016,11
17,86,False,93,112957721,"r&b pop, alternative r&b, hip hop, synthpop",4AdZV63ycxFLF6Hcol0QnB,2016-11-24,18,album,4.33,2016,11
8,79,False,93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",4AdZV63ycxFLF6Hcol0QnB,2016-11-24,18,album,1.86,2016,11
18,20,False,75,5898725,"classical, requiem, opera, classical piano, chamber music",1D99kyHQ1wReBiEnKEIpWV,2016-11-22,50,compilation,3.65,2016,11
8,21,False,71,5716963,"classical, classical piano, chamber music",1D99kyHQ1wReBiEnKEIpWV,2016-11-22,50,compilation,7.24,2016,11
19,21,False,53,251044,"classical, opera",1D99kyHQ1wReBiEnKEIpWV,2016-11-22,50,compilation,3.18,2016,11
16,27,False,26,20377,nederpop,0txUbLfToiqjdDfasGEcKF,2016-11-18,19,compilation,3.52,2016,11
10,0,True,76,7961145,,0txUbLfToiqjdDfasGEcKF,2016-11-18,19,compilation,5.78,2016,11
14,0,False,64,1327111,,0txUbLfToiqjdDfasGEcKF,2016-11-18,19,compilation,3.99,2016,11
3,81,True,66,4592239,,3Wv4X8OA65pGpFzBkuUgAh,2016-11-18,14,album,3.65,2016,11
18,14,False,41,18164,,0txUbLfToiqjdDfasGEcKF,2016-11-18,19,compilation,3.72,2016,11
1,55,False,81,5276981,dancehall,27GgLK0HKntNztodo6Naom,2016-11-18,1,single,3.68,2016,11
1,83,False,90,118692183,"alternative pop, electropop, dark pop",2msN7XBgV3JCjQ7Tq3t7i9,2016-11-18,1,single,3.34,2016,11
17,14,False,68,3737235,,0txUbLfToiqjdDfasGEcKF,2016-11-18,19,compilation,4.51,2016,11
15,0,False,61,755390,"nu jazz, downtempo",0txUbLfToiqjdDfasGEcKF,2016-11-18,19,compilation,6.16,2016,11
4,87,False,89,75455093,,4PgleR09JVnm3zY1fW3XBA,2016-11-17,9,album,3.44,2016,11
9,74,False,89,75455093,,4PgleR09JVnm3zY1fW3XBA,2016-11-17,9,album,4.69,2016,11
5,80,False,90,75474551,,4PgleR09JVnm3zY1fW3XBA,2016-11-17,9,album,4.35,2016,11
1,82,False,89,75455093,,4PgleR09JVnm3zY1fW3XBA,2016-11-17,9,album,3.76,2016,11
7,64,False,90,75474551,,4PgleR09JVnm3zY1fW3XBA,2016-11-17,9,album,4.16,2016,11
2,70,False,89,75455093,,4PgleR09JVnm3zY1fW3XBA,2016-11-17,9,album,3.11,2016,11
3,62,False,89,75455093,,4PgleR09JVnm3zY1fW3XBA,2016-11-17,9,album,3.5,2016,11
1,73,False,90,118692183,"alternative pop, electropop, dark pop",74TRp3O8BRdGxc0XO0UzoY,2016-11-17,1,single,3.16,2016,11
6,62,False,90,75492598,,4PgleR09JVnm3zY1fW3XBA,2016-11-17,9,album,3.3,2016,11
8,74,False,89,75455093,,4PgleR09JVnm3zY1fW3XBA,2016-11-17,9,album,3.18,2016,11
1,62,False,72,2069532,,46yAYzRhSMPA44m0MzSr6g,2016-11-15,1,single,4.03,2016,11
8,67,False,66,1555597,,0UIIvTTWNB3gRQWFoxoEDh,2016-11-04,10,album,4.05,2016,11
1,39,False,58,435937,glam rock,10g6Q4dcrVDxhAWvFM6svb,2016-11-04,1,single,4.16,2016,11
2,77,False,66,982462,,66KCBRiOFSs9bki2A15WlB,2016-11-04,12,album,3.25,2016,11
15,46,False,49,47193,soundtrack,7jHwf1s7rFKZern6oM1tXo,2016-11-04,16,compilation,5.82,2016,11
6,74,False,65,1005606,,1xz1n7gyY02veDxH50SQHQ,2016-11-04,6,single,3.27,2016,11
3,41,True,79,20852039,soft pop,7oiJYvEJHsmYtrgviAVIBD,2016-10-28,17,album,3.96,2016,10
2,85,False,79,20854863,soft pop,7oiJYvEJHsmYtrgviAVIBD,2016-10-28,17,album,3.52,2016,10
4,79,False,79,20852039,soft pop,7oiJYvEJHsmYtrgviAVIBD,2016-10-28,17,album,4.11,2016,10
6,79,False,79,20852039,soft pop,7oiJYvEJHsmYtrgviAVIBD,2016-10-28,17,album,3.48,2016,10
14,65,False,82,30541347,,2eV6DIPDnGl1idcjww6xyX,2016-10-21,19,album,3.5,2016,10
5,78,False,82,30545962,,2eV6DIPDnGl1idcjww6xyX,2016-10-21,19,album,3.62,2016,10
1,61,False,63,3702045,singer-songwriter,3jeTB3j3QmUs8SPIVleHtU,2016-10-21,9,album,4.73,2016,10
8,65,False,58,984041,french pop,2S12TNfqdnUFdTfYlE96tb,2016-10-21,10,album,4.15,2016,10
7,75,False,88,42237551,"art pop, pop",2ZUwFxlWo0gwTsvZ6L4Meh,2016-10-21,14,album,3.42,2016,10
30,2,False,38,6381,medieval,6ERIx2c5kFBBFj6CEI7BWd,2016-10-21,38,compilation,3.44,2016,10
7,58,True,57,885278,,0NrZHZ0y5kTO8EHliuUUca,2016-10-21,14,album,3.75,2016,10
6,68,False,82,30541347,,2eV6DIPDnGl1idcjww6xyX,2016-10-21,19,album,3.52,2016,10
4,16,False,55,257992,french house,6rkKOTP3oBns0nR6mfHOsH,2016-10-21,12,album,4.0,2016,10
2,63,False,58,926281,,78BjMfLH8YUXM6hbodHKmA,2016-10-21,10,album,3.93,2016,10
18,32,False,63,430168,soundtrack,6wLxqu3cGnJoJZyiA3Pe10,2016-10-21,19,album,2.91,2016,10
12,0,False,64,430400,soundtrack,2oW9BzfW7P0GCPxNdFXu8T,2016-10-21,19,album,1.57,2016,10
2,10,True,85,11137714,,5qfhZ5YkZ4LhEUbYgjrWt6,2016-10-21,2,single,4.51,2016,10
2,0,False,52,231471,baroque pop,0hImxRe0tSmrxTyNXAp5ip,2016-10-14,9,album,3.82,2016,10
6,52,False,42,91548,,61z9zG7jcyAySrKPWZa39M,2016-10-14,10,album,6.15,2016,10
2,42,False,66,2546120,"indie, indie rock",6PmuEq2op3EMw1ZhCjjucB,2016-10-14,15,album,4.96,2016,10
1,0,False,28,13129,,4zyWlTU5kJc3u20PyEq3AB,2016-10-14,1,single,2.66,2016,10
1,1,False,85,45777722,pop,0fvTn3WXF39kQs9i3bnNpP,2016-10-11,1,single,3.57,2016,10
4,55,False,69,967413,,0NQ6Dn9si4mgFKoRoBGkn8,2016-10-07,10,album,2.96,2016,10
3,53,False,69,967413,,0NQ6Dn9si4mgFKoRoBGkn8,2016-10-07,10,album,3.65,2016,10
6,49,False,69,967620,,0NQ6Dn9si4mgFKoRoBGkn8,2016-10-07,10,album,2.85,2016,10
8,38,False,69,967413,,0NQ6Dn9si4mgFKoRoBGkn8,2016-10-07,10,album,4.98,2016,10
4,32,False,84,49050008,"pop rock, alternative pop, pop punk",40YjPXmE1d3ajv2dcU2Bhx,2016-10-07,4,single,2.51,2016,10
1,27,False,85,49083617,"pop rock, alternative pop, pop punk",40YjPXmE1d3ajv2dcU2Bhx,2016-10-07,4,single,0.91,2016,10
2,23,False,25,14911,,21JumdO7zlfuyIf7Np3RVx,2016-10-07,5,single,3.23,2016,10
3,26,False,84,49050008,"pop rock, alternative pop, pop punk",40YjPXmE1d3ajv2dcU2Bhx,2016-10-07,4,single,1.57,2016,10
6,4,False,69,1846218,,3NoYyHEGIa8as1c0cisZAt,2016-10-07,14,album,3.18,2016,10
1,65,False,61,618711,,1kKF2bWhCvSNNmWFqQVFei,2016-09-27,1,single,1.92,2016,9
2,58,True,82,15689879,"emo rap, cloud rap",2XCSTHVFG50wCnWPnkerRh,2016-09-25,16,album,2.92,2016,9
11,63,True,82,15689879,"emo rap, cloud rap",2XCSTHVFG50wCnWPnkerRh,2016-09-25,16,album,4.0,2016,9
3,64,True,82,15695162,"emo rap, cloud rap",2XCSTHVFG50wCnWPnkerRh,2016-09-25,16,album,3.29,2016,9
15,69,True,82,15689879,"emo rap, cloud rap",2XCSTHVFG50wCnWPnkerRh,2016-09-25,16,album,2.67,2016,9
1,34,False,44,512699,dream pop,18REqENWyDEdkdERylgdgw,2016-09-23,11,album,4.7,2016,9
2,71,False,82,15830822,,65ayND23IInUPHJKsaAqe7,2016-09-23,13,compilation,3.95,2016,9
8,42,False,59,304570,,5pt1GAcmsDuMUXgelOQYXA,2016-09-19,8,album,3.87,2016,9
9,84,True,89,41131037,rap,42WVQWuf1teDysXiOupIZt,2016-09-16,14,album,4.06,2016,9
5,66,True,89,41107596,rap,42WVQWuf1teDysXiOupIZt,2016-09-16,14,album,3.56,2016,9
1,64,False,73,3770138,"metal, hard rock",2uaQ1K2eSqaWeVQRXeuGdN,2016-09-16,15,album,3.98,2016,9
1,73,False,84,23078931,edm,0dzeoQhVNzKkwM5ieOJC54,2016-09-16,1,single,3.65,2016,9
5,34,False,89,41131037,rap,3BXMEMy2oP1f7bp3YjDoR9,2016-09-15,14,album,3.56,2016,9
12,64,False,74,7052478,"country, acoustic country",2EhCp9jUMBdrJIrnDrhw4L,2016-09-09,15,album,3.38,2016,9
6,45,False,74,7052478,"country, acoustic country",2EhCp9jUMBdrJIrnDrhw4L,2016-09-09,15,album,3.55,2016,9
1,62,False,75,7054208,"country, acoustic country",2EhCp9jUMBdrJIrnDrhw4L,2016-09-09,15,album,3.24,2016,9
1,0,False,56,106730,soundtrack,7LAtVqVh3ojtwDNSuEdNn2,2016-09-01,21,compilation,4.19,2016,9
13,36,False,72,4694955,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,3.3,2016,8
2,0,False,55,608024,neo-psychedelic,1qMDN9zRQreK81cJ9G1hed,2016-08-26,11,album,2.95,2016,8
10,36,False,72,4699258,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,3.54,2016,8
6,36,False,72,4696577,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,3.46,2016,8
18,26,False,72,4694955,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,4.73,2016,8
4,36,False,72,4694955,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,4.22,2016,8
20,30,False,72,4696577,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,4.19,2016,8
9,36,False,72,4694955,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,3.33,2016,8
14,37,False,72,4697897,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,3.64,2016,8
15,33,False,72,4697897,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,2.99,2016,8
12,35,False,72,4694955,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,4.71,2016,8
7,44,False,72,4694955,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,4.57,2016,8
19,26,False,72,4694955,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,3.55,2016,8
11,35,False,72,4694955,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,4.41,2016,8
8,39,False,72,4699258,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,3.71,2016,8
1,57,False,72,4696577,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,4.14,2016,8
3,49,False,72,4694955,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,3.24,2016,8
17,29,False,72,4694955,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,3.83,2016,8
2,39,False,72,4694955,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,3.45,2016,8
1,68,True,50,400264,,6YCcGxz3l1shgr3F7XbNee,2016-08-26,1,single,3.23,2016,8
5,38,False,72,4694955,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,4.06,2016,8
16,29,False,72,4697897,"norwegian pop, art pop",69YLD3zIxQt55bHjVlhLTP,2016-08-26,20,album,4.11,2016,8
21,29,False,31,1438,,70vCb4ZDhH3SuRjIrngCF4,2016-08-24,26,album,2.66,2016,8
1,32,False,23,1974,,1jCfzTRSGbTSr8IGiBoROz,2016-08-22,26,compilation,2.75,2016,8
9,18,False,13,350,,1jCfzTRSGbTSr8IGiBoROz,2016-08-22,26,compilation,3.73,2016,8
3,86,False,84,20293960,,3mH6qwIy9crq0I9YQbOuDf,2016-08-20,17,album,3.07,2016,8
14,84,False,83,20280852,,3mH6qwIy9crq0I9YQbOuDf,2016-08-20,17,album,4.14,2016,8
2,82,True,83,20280852,,3mH6qwIy9crq0I9YQbOuDf,2016-08-20,17,album,4.15,2016,8
1,70,False,78,13212719,,6YIaqFvhOWma5gbjcB18Nu,2016-08-19,1,single,4.01,2016,8
1,60,False,54,136230,"soundtrack, synthwave",1puplOrvmUGoq2VxsB0ENJ,2016-08-12,36,album,1.12,2016,8
5,77,True,69,7767068,,5v6iBhIlflzR9rEd1LAMbd,2016-08-12,14,album,4.86,2016,8
3,28,False,59,114864,soundtrack,7dOhWd2mzAxFogccMQWAg0,2016-08-05,16,album,2.17,2016,8
13,86,False,77,9277034,,02sEJTj1sye1JaqxqpcSCp,2016-08-05,14,album,3.43,2016,8
2,77,False,77,9277034,,02sEJTj1sye1JaqxqpcSCp,2016-08-05,14,album,3.67,2016,8
3,0,False,65,688597,,3SmiRZtLKHDHk5bmLpOvtg,2016-08-05,4,single,3.25,2016,8
5,76,True,78,8661889,,5rOHrnrRomvSJhQLGVtfJ8,2016-08-05,14,compilation,2.95,2016,8
1,86,False,80,21360805,,0rSLgV8p5FzfnqlEk4GzxE,2016-07-29,1,single,4.08,2016,7
4,38,False,26,13493,"trip hop, nu jazz, downtempo",7E2ywKWuWzaBGXmxk46F96,2016-07-29,10,album,5.39,2016,7
1,71,True,67,2177376,,1T2zfKOl2TFkwRuQ7arglc,2016-07-29,4,single,2.15,2016,7
2,56,True,67,2177447,,1T2zfKOl2TFkwRuQ7arglc,2016-07-29,4,single,2.8,2016,7
1,78,False,74,15121577,"edm, progressive house, electronica",1FOJ5IXGXe8dl0cXvCU6wK,2016-07-29,1,single,3.26,2016,7
3,62,False,67,2177177,,1T2zfKOl2TFkwRuQ7arglc,2016-07-29,4,single,2.4,2016,7
1,71,False,66,8862299,,18pR217SWwBjODSRWFBw0I,2016-07-22,1,single,3.03,2016,7
1,68,False,73,6302021,moombahton,3Kmo85mapQ2wTaCAHBkKsK,2016-07-22,1,single,3.08,2016,7
1,2,False,73,6302021,moombahton,3o99825qhG7K7D07naRs4F,2016-07-22,1,single,3.08,2016,7
3,68,True,84,23806936,,4I3EcXD4e3KcEoDJfFEZ5b,2016-07-15,9,album,4.31,2016,7
2,67,True,84,23822155,,4I3EcXD4e3KcEoDJfFEZ5b,2016-07-15,9,album,3.91,2016,7
35,52,False,58,165439,"anime, soundtrack",173zS6O8pRYiAU3UJUzg2S,2016-07-13,35,album,3.42,2016,7
1,63,False,58,165536,"anime, soundtrack",173zS6O8pRYiAU3UJUzg2S,2016-07-13,35,album,3.81,2016,7
2,0,False,53,1045334,country,4HUIhXljD7mEOJDEn9ytCC,2016-07-12,12,album,3.52,2016,7
3,35,False,41,61404,,5M9BayikE0SjNp4PNpVZtr,2016-07-11,4,single,4.49,2016,7
11,19,False,68,2041384,,0e44PVRAX077c6Q2ULA2aC,2016-07-08,40,compilation,3.41,2016,7
1,24,False,40,149033,"alternative r&b, art pop",2BMISYzX6uKJQlDLtH97iC,2016-07-08,6,single,7.61,2016,7
3,69,False,62,879067,,5wAGlQICfKYQfaBppnUbmP,2016-07-08,11,album,4.56,2016,7
8,30,False,58,111922,"anime, soundtrack",7DQCQeGbnpjr3tF7p3f2jA,2016-07-06,25,album,2.29,2016,7
21,37,False,58,112003,"anime, soundtrack",7DQCQeGbnpjr3tF7p3f2jA,2016-07-06,25,album,2.02,2016,7
24,38,False,58,111922,"anime, soundtrack",7DQCQeGbnpjr3tF7p3f2jA,2016-07-06,25,album,2.02,2016,7
2,73,True,82,15689879,"emo rap, cloud rap",26dxoE2E0uXPs8zhlo7PxR,2016-07-04,3,single,2.41,2016,7
1,44,False,48,24951,soundtrack,0vQW7tVDwoJHMSTqWmnaKC,2016-06-30,25,album,3.34,2016,6
2,0,True,82,15684530,"emo rap, cloud rap",4W0UHmB35BRaSp8gge7x73,2016-06-30,6,single,3.56,2016,6
1,61,False,59,190060,,4fpw9otqwjuKWM7OLu8DgP,2016-06-30,5,single,3.14,2016,6
8,0,True,82,15695162,"emo rap, cloud rap",6ay4qFjg5VgZFqJmiGcIIm,2016-06-30,10,album,2.95,2016,6
12,0,True,82,15684530,"emo rap, cloud rap",3PGFdp8MUJ25eJjUl0O58X,2016-06-30,16,album,2.83,2016,6
14,67,True,58,3553104,,0cHT4ll3sEPyFFWoFuibMl,2016-06-26,14,album,4.11,2016,6
2,1,False,83,66734917,soft pop,0K4pIOOsfJ9lK8OjrZfXzd,2016-06-24,11,album,3.71,2016,6
4,56,False,53,411540,southern gothic,5AYoffF42E0cgDuuNgzYir,2016-06-24,11,album,2.87,2016,6
3,0,False,65,718358,soundtrack,29zyqYXwLn4nNTPkRNSOuJ,2016-06-24,26,album,9.81,2016,6
4,0,False,59,786994,,3N9J3rnfoDQmYLHTcRm1VB,2016-06-24,15,album,4.07,2016,6
1,0,False,83,66705650,soft pop,0K4pIOOsfJ9lK8OjrZfXzd,2016-06-24,11,album,4.92,2016,6
12,0,False,49,435367,,0pfOC2s36015PQ8Wh0xMaV,2016-06-23,16,album,3.0,2016,6
11,0,False,49,435368,,0pfOC2s36015PQ8Wh0xMaV,2016-06-23,16,album,3.78,2016,6
1,72,True,53,317304,,5qBu7Ab6alstSCAzxTJMb1,2016-06-17,1,single,2.95,2016,6
2,76,False,83,23226759,"funk rock, alternative rock, rock",43otFXrY0bgaq5fB3GrZj6,2016-06-17,13,album,5.03,2016,6
1,81,False,83,25761380,,3J8W9AOjQhnBLCX33m3atT,2016-06-16,1,single,3.26,2016,6
3,46,False,65,3316476,country,2GIrLP0PWskhZAJaHQtDux,2016-06-10,13,album,3.51,2016,6
2,78,True,89,31038851,rap,7gsWAHLeT0w7es6FofOXk1,2016-06-10,20,album,2.26,2016,6
5,72,True,82,15684530,"emo rap, cloud rap",2tLt6wYVuseWCe6IwDSlTm,2016-06-10,10,album,2.89,2016,6
4,46,False,65,3316476,country,2GIrLP0PWskhZAJaHQtDux,2016-06-10,13,album,3.45,2016,6
2,43,False,65,3315988,country,2GIrLP0PWskhZAJaHQtDux,2016-06-10,13,album,3.55,2016,6
7,60,True,82,15695162,"emo rap, cloud rap",2tLt6wYVuseWCe6IwDSlTm,2016-06-10,10,album,2.03,2016,6
1,58,False,65,3315988,country,2GIrLP0PWskhZAJaHQtDux,2016-06-10,13,album,3.51,2016,6
1,61,True,89,31038851,rap,1xuSorM2dDIiB5zhftB5NY,2016-06-10,1,compilation,5.57,2016,6
9,1,True,82,15689879,"emo rap, cloud rap",4MTh1JiOhgK2BQQjKI5RyI,2016-06-10,10,album,2.2,2016,6
3,64,True,82,15695162,"emo rap, cloud rap",2tLt6wYVuseWCe6IwDSlTm,2016-06-10,10,album,1.87,2016,6
1,33,False,25,4848,,0AQGkvIJ84lJkt7JfcIoP0,2016-06-03,23,album,1.15,2016,6
1,2,False,72,3877733,tropical house,163nFrWkhj8FwiwJ11Gu93,2016-06-03,1,single,3.27,2016,6
1,68,True,84,12421354,"rap, melodic rap, trap",4MDMfOdhV1IyoRnklwOHG9,2016-06-03,1,single,4.2,2016,6
7,49,False,49,17501,medieval,1C1wp0FcQRAU74VfkDWwSV,2016-06-01,25,album,3.96,2016,6
15,47,False,49,17431,medieval,1C1wp0FcQRAU74VfkDWwSV,2016-06-01,25,album,2.08,2016,6
9,46,False,48,64582,"medieval, folk metal",1C1wp0FcQRAU74VfkDWwSV,2016-06-01,25,album,2.34,2016,6
18,52,False,49,17431,medieval,1C1wp0FcQRAU74VfkDWwSV,2016-06-01,25,album,4.03,2016,6
2,49,False,52,23962,"medieval, soundtrack",1C1wp0FcQRAU74VfkDWwSV,2016-06-01,25,album,3.17,2016,6
25,47,False,56,90176,"medieval, soundtrack",1C1wp0FcQRAU74VfkDWwSV,2016-06-01,25,album,1.16,2016,6
14,38,False,52,24104,"medieval, soundtrack",1C1wp0FcQRAU74VfkDWwSV,2016-06-01,25,album,3.07,2016,6
10,60,True,74,6033166,,71QyofYesSsRMwFOTafnhB,2016-05-27,14,album,2.35,2016,5
5,56,False,62,1176765,"indie, indie rock",07IHAhsG4FnnfHQSb3bbAZ,2016-05-27,11,album,4.15,2016,5
2,79,False,69,16221646,,0pF0oyuPNdOObniB1Ng0kW,2016-05-27,12,album,3.57,2016,5
5,49,True,68,2508510,future bass,1sxqYNzozsrgu0Vh6jQ6Lr,2016-05-27,16,album,4.37,2016,5
2,3,True,68,2508551,future bass,6pFOh9PfVU4NUycoWYkEl2,2016-05-27,16,album,3.91,2016,5
1,0,False,33,1965,,2rnjKoSvcoxIfwXnXynChe,2016-05-24,21,compilation,1.9,2016,5
5,66,True,90,107389514,pop,5X7x18kW3mVIvnuNeedM6b,2016-05-20,17,album,3.76,2016,5
1,47,False,49,198619,,35FWLG8Ysjj1BF3sx4F6zM,2016-05-20,10,album,3.86,2016,5
8,61,False,69,7507062,country,4JmphteFDt5gNZbgraR9Dc,2016-05-20,15,album,3.15,2016,5
3,61,False,90,107401919,pop,5X7x18kW3mVIvnuNeedM6b,2016-05-20,17,album,2.98,2016,5
5,62,False,69,7507062,country,4JmphteFDt5gNZbgraR9Dc,2016-05-20,15,album,3.67,2016,5
2,38,False,48,234627,"blues rock, modern blues, garage rock",3OTIQe9TKVBc8wR6JWhlQU,2016-05-20,11,album,2.62,2016,5
